circular_id,circular_number,circular_name,branch_name,year,circular_date,circular_url,english_url,sinhala_url,tamil_url,complete_trilingual
2221,17/2026,Competitive Examination for Recruitment to Grade III of the Sri Lanka Administrative Service under the Merit Stream -2026,,2026,2026-08-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2221&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1786357117-17-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1786357117-17-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1786357117-17-2026-t.pdf,True
2220,12/2003 (V),"Revision of Fees for Translations, Interpretations and Typing",,2026,2026-08-05,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2220&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1786019630-12-2003-v-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1786019630-12-2003-v-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1786019630-12-2003-v-t.pdf,True
2218,03/2025 (II),Registration of public officers under the Widows' and Orphans' / Widowers' and Orphans' Pension Scheme and the verification of their beneficiaries' information through a new online information system.,,2026,2026-07-21,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2218&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1784646231-03-2025-ii-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1784646231-03-2025-ii-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1784646231-03-2025-ii-t.pdf,True
2217,16/2026,"Payment of the Cost-of-Living Allowance to Public Officers Entitled to Exercise Political Rights Who Submitted Nominations to Contest the Local Authorities Election, 2023",,2026,2026-07-17,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2217&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1784562020-16-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1784562020-16-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1784562020-16-2026-t.pdf,True
2216,33/2017 (I),Posts Belonging to the Category of Field Officer in the Public Service and Provincial Public Service,,2026,2026-07-16,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2216&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1784278664-33-2017-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1784278664-33-2017-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1784278664-33-2017-i-t.pdf,True
2215,14/2026,Granting of No-Pay Leave to Officers Entitled to the Exercise of Political Rights Who Contest the Local Government Elections and Are Elected as Deputy Mayors / Vice Chairmen,,2026,2026-07-09,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2215&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1783666444-14-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1783666444-14-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1783666444-14-2026-t.pdf,True
2213,12/2026,Submission of reports on arrears of revenue for code “20.02.01.01” Rent on Government Buildings and Housing as at 30.06.2026,,2026,2026-06-12,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2213&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1781510548-12-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1781510548-12-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1781510548-12-2026-t.pdf,True
2214,13/2026,"Revenue Estimates for Year 2027 for Revenue Code 20.02.01.01, Rent on Government Buildings & Housing",,2026,2026-06-12,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2214&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1781510659-13-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1781510659-13-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1781510659-13-2026-t.pdf,True
2212,03/2026,Implementation of Annual Transfers for Officers in Combined Services,,2026,2026-05-27,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2212&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1780035825-03-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1780035825-03-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1780035825-03-2026-t.pdf,True
2211,09/2025 (I),Formalizing Solid Waste Management Activities in Government Institutions,,2026,2026-05-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2211&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1779091198-09-2025-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1779091198-09-2025-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1779091198-09-2025-i-t.pdf,True
2210,11/2026,"Granting Permanent Appointments to the Employees Recruited on a Temporary, Casual (on Daily Wages), Substitute, Contract or Relief Basis to Serve in Institutions in the Public Sector in Accordance with Budget 2026",,2026,2026-04-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2210&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1777560975-11-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1777560975-11-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1777560975-11-2026-t.pdf,True
2209,02/2026,Promotion to Special Class of  Government Translators’ Service on seniority in accordance with the Minute on the Translators’ Service,,2026,2026-04-29,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2209&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1777453727-02-2026-cs-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1777453727-02-2026-cs-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1777453727-02-2026-cs-t.pdf,True
2207,10/2025(I),Revision of Salaries of the Public Service as per Budget Proposals 2025,,2026,2026-04-24,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2207&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1777277014-10-2025-e-i.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1777277014-10-2025-s-i.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1777277014-10-2025-t-i.pdf,True
2206,02/2026 (Letter),Utilization of Information Technology Tools for Daily Duties,,2026,2026-04-23,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2206&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1776949806-02-2026-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1776949806-02-2026-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1776949806-02-2026-l-t.pdf,True
2205,10/2026,"Revision of Mileages Stipulated in sub-section 8:2, Chapter XIV, Volume I of the Establishments Code",,2026,2026-04-09,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2205&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1775809003-10-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1775809003-10-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1775809003-10-2026-t.pdf,True
2204,01/2026 (Letter),Implementation of Official Language Policy,,2026,2026-04-08,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2204&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1775723818-01-2026-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1775723818-01-2026-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1775723818-01-2026-l-t.pdf,True
2203,09/2026 (I),"Taking Steps to Face the Potential Difficulties in Fuel Supply in the Future, due to the War Situation that has arisen within the Middle East Region",,2026,2026-04-07,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2203&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1775542012-09-2026-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1775542012-09-2026-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1775542012-09-2026-i-t.pdf,True
2208,05/2024 (I),Introduction of a Dispute Prevention and Resolution Mechanism in the Public Service,,2026,2026-03-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2208&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1777453534-05-2024-e-i.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1777453534-05-2024-s-i.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1777453534-05-2024-t-i.pdf,True
2202,09/2026,"Taking Steps to Face the Potential Difficulties in Fuel Supply in the Future, due to the War Situation that has arisen within the Middle East Region",,2026,2026-03-17,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2202&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1773731984-09-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1773731984-09-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1773731984-09-2026-t.pdf,True
2201,01/2026 (Letter),The course related to the exemption of officers in Grade I of the Management Service Officers' Service from the Efficiency Bar Examination.,,2026,2026-03-12,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2201&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1773387359-cs-01-2026-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1773387359-cs-01-2026-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1773387359-cs-01-2026-l-t.pdf,True
2200,12/2005 (X),Establishment of a New Insurance Scheme for Public Officers Proposed  in the Budget 2026 (Agrahara),,2026,2026-03-05,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2200&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1772774334-12-2005-x-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1772774334-12-2005-x-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1772774334-12-2005-x-t.pdf,True
2199,08/2026,Amendment to Section 11 of Chapter XXIV of the Establishments Code Granting Housing and Property Loans to Public Officers under  Concessionary Interest Rates,,2026,2026-02-27,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2199&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1772271244-08-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1772271244-08-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1772271244-08-2026-t.pdf,True
2198,05/2026,Maintenance of Government Vehicles,,2026,2026-02-25,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2198&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1772094274-05-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1772094274-05-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1772094274-05-2026-t.pdf,True
2197,07/2026,Implementation of the Drug Prevention Week in line with the  “Ratama Ekata National Initiative”,,2026,2026-02-23,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2197&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1771921679-07-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1771921679-07-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1771921679-07-2026-t.pdf,True
2196,06/2026,The period of recovery of the loans granted by the government during the period in which Public Administration Circular 02/2022 was in effect,,2026,2026-02-20,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2196&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1771913207-06-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1771913207-06-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1771913207-06-2026-t.pdf,True
2195,21/2017(I),Revision of Appointment Letters regarding the Granting of Pension Entitlements to Officers Recruited to the Public Service after 01.01.2016,,2026,2026-02-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2195&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1771493621-21-2017-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1771493621-21-2017-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1771493621-21-2017-i-t.pdf,True
2192,02/2026,List of Public Administration Circulars issued in the Year 2025,,2026,2026-01-22,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2192&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1769161650-02-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1769161650-02-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1769161650-02-2026-t.pdf,True
2190,03/2019(VII),"List of Disciplinary Inquiry Officers under Sub-section 19:5, Chapter XLVIII, Volume II of the Establishments Code",,2026,2026-01-19,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2190&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1768889321-03-2019-vii-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1768889321-03-2019-vii-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1768889321-03-2019-vii-t.pdf,True
2189,04/2026,"Revision of Section 13, Chapter XXIV of the Establishments Code  Festival Advance",,2026,2026-01-13,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2189&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1768289108-04-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1768289108-04-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1768289108-04-2026-t.pdf,True
2191,01/2026,Public Administration Circulars issued revising the Provisions of the Establishments Code - 2025,,2026,2026-01-13,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2191&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1768895251-01-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1768895251-01-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1768895251-01-2026-t.pdf,True
2188,03/2026,Granting of Special Leave during the Ramalan (Ramazan) Season 2026,,2026,2026-01-07,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2188&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2026/E/1767862090-03-2026-e.pdf,https://pubad.gov.lk/web/images/circulars/2026/S/1767862090-03-2026-s.pdf,https://pubad.gov.lk/web/images/circulars/2026/T/1767862090-03-2026-t.pdf,True
2187,34-2025,"Commencement of Work, Year – 2026",,2025,2025-12-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2187&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1767080546-34-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1767080546-34-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1767080546-34-2025-t.pdf,True
2185,32/2025,"Special Leave for Public Officers who could not Report for Duty Due to Floods, Earth Slips and Obstructions of Roads   November 2025",,2025,2025-12-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2185&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1765796549-32-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1765796549-32-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1765796549-32-2025-t.pdf,True
2186,33/2025,Submission of report on arrears of revenue for code “20.02.01.01” Rent on Government Buildings & Housing as at 31.12.2025,,2025,2025-12-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2186&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1765868009-33-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1765868009-33-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1765868009-33-2025-t.pdf,True
2183,31/2025,Special Advance to Public Officers,,2025,2025-12-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2183&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1765450295-31-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1765450295-31-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1765450295-31-2025-t.pdf,True
2182,14/2022 (V),Granting No-Pay Leave to be Spent in or out of Sri Lanka to Public Officers Without Causing any Prejudice to the Seniority and Pension,,2025,2025-12-05,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2182&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1764947623-14-2022-v-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1764947623-14-2022-v-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1764947623-14-2022-v-t.pdf,True
2181,30/2025,Declaring a Special Holiday for Government Offices,,2025,2025-11-27,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2181&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1764301326-30-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1764301326-30-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1764301326-30-2025-t.pdf,True
2180,29/2025,Establishing Collectives/Circles at the institutional level in line with the “Ratama Ekata  National Mission” programme for Eradicating Dangerous Drugs,,2025,2025-11-25,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2180&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1764151411-29-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1764151411-29-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1764151411-29-2025-t.pdf,True
2179,03/2025(I),Registration of public officers in the Widows’ / Widowers’ and Orphans’ pension scheme and verifying the particulars of beneficiaries' through a new online information system,,2025,2025-11-17,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2179&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1763625336-03-2025-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1763625336-03-2025-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1763625336-03-2025-i-t.pdf,True
2178,15/2025 (I),"Revision of pensions based on the entitled salary for 01.01.2018, 01.01.2019 and 01.01.2020 as per the 2025 budget proposals",,2025,2025-11-14,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2178&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1763453829-15-2025-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1763453829-15-2025-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1763453829-15-2025-i-t.pdf,True
2175,26/2025,Payment for Preliminary Investigations,,2025,2025-10-24,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2175&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1761558919-26-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1761558919-26-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1761558919-26-2025-t.pdf,True
2176,27/2025,Payment for Disciplinary Inquiries,,2025,2025-10-24,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2176&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1761559095-27-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1761559095-27-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1761559095-27-2025-t.pdf,True
2177,28/2025,Payments made for serving as Members of Interview Boards and for Assisting Staff,,2025,2025-10-24,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2177&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1761559366-28-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1761559366-28-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1761559366-28-2025-t.pdf,True
2174,06/2025 (Letter),Seeking the advice or opinion of the Attorney General by public institutions and public officers,,2025,2025-10-16,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2174&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1761209645-06-2025-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1761209645-06-2025-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1761209645-06-2025-l-t.pdf,True
2173,24/2025,"Rates for Holiday Bungalows under the purview of the Ministry of  Public Administration, Provincial Councils and Local Government",,2025,2025-10-03,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2173&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1759908812-24-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1759908812-24-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1759908812-24-2025-t.pdf,True
2172,25/2025,"Providing Relief to Public Officers entitled to the exercise of Political Rights who submitted Nominations to contest for the Local Authorities Election, 2023",,2025,2025-09-26,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2172&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1758884756-25-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1758884756-25-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1758884756-25-2025-t.pdf,True
2171,05/2008 (II),Introduction of the Citizen/ Client Charter,,2025,2025-08-31,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2171&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1757586018-05-2008-ii-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1757586018-05-2008-ii-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1757586018-05-2008-ii-t.pdf,True
2169,02/2016(I),Revision of Appendix 1 of the Establishments Code,,2025,2025-08-20,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2169&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1755846958-02-2016-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1755846958-02-2016-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1755846958-02-2016-i-t.pdf,True
2168,22/2025,Implementing the “Seiri Week” to maintain public institutions in a well-organized manner parallel to the “Clean Sri Lanka” national programme,,2025,2025-08-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2168&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1755599799-22-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1755599799-22-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1755599799-22-2025-t.pdf,True
2162,17/2025,ANNUAL TRANSFER PROCEDURE OF OFFICERS IN  SRI LANKA PLANNING SERVICE - 2026,,2025,2025-07-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2162&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1752646920-17-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1752646920-17-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1752646920-17-2025-t.pdf,True
2163,20/2025,"ANNUAL TRANSFER PROCEDURE OF OFFICERS IN  SRI LANKA ACCOUNTANTS’ SERVICE – 2026 (Grade I,II and III)",,2025,2025-07-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2163&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1752664734-20-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1752664734-20-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1752664734-20-2025-t.pdf,True
2160,18/2025,"ANNUAL TRANSFER PROCEDURE OF OFFICERS IN  SRI LANKA ADMINISTRATIVE SERVICE - 2026 (Grade I,II and III)",,2025,2025-07-14,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2160&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1752574863-18-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1752574863-18-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1752574863-18-2025-t.pdf,True
2161,19/2025,ANNUAL TRANSFER PROCEDURE OF OFFICERS IN SPECIAL GRADE OF SRI LANKA ADMINISTRATIVE SERVICE - 2026,,2025,2025-07-14,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2161&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1752574982-19-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1752574982-19-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1752574982-19-2025-t.pdf,True
2159,16-2025,Competitive Examination for Promotion to The Supra Grade of Management Services Officers’ Service on Merit – 2025,,2025,2025-07-11,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2159&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1752225757-16-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1752225757-16-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1752225757-16-2025-t.pdf,True
2157,15/2025,"Revision of pension based on the entitled salary for the 01.01.2018, 01.01.2019 and 01.01.2020 as per the 2025 budget proposals",,2025,2025-07-01,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2157&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1751367410-15-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1751367410-15-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1751367410-15-2025-t.pdf,True
2158,04/2025 Letter,Dealing with documents delivered by hand to public institutions,,2025,2025-06-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2158&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1751960745-04-2025-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1751960745-04-2025-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1751960745-04-2025-l-t.pdf,True
2156,05/2025 (Letter),Revision of Salaries of the Public Service as per Budget Proposals 2025,,2025,2025-06-27,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2156&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1751268364-05-2025-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1751268364-05-2025-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1751268364-05-2025-l-t.pdf,True
2154,13/2025,Submission of report on arrears of revenue for code “20.02.01.01” Rent on Government Buildings & Housing as at 30.06.2025,,2025,2025-06-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2154&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2025/E/1750324091-13-2025-e.pdf,https://pubad.gov.lk/web/images/circulars/2025/S/1750324091-13-2025-s.pdf,https://pubad.gov.lk/web/images/circulars/2025/T/1750324091-13-2025-t.pdf,True
